"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities"
"1500000US490490029015","Block Group 5, Census Tract 29.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490029021","Block Group 1, Census Tract 29.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490029022","Block Group 2, Census Tract 29.02, Utah County, Utah","22","6","0","6","0","0","16","0","0","16"
"1500000US490490029023","Block Group 3, Census Tract 29.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490030011","Block Group 1, Census Tract 30.01, Utah County, Utah","16","0","0","0","0","0","16","0","0","16"
"1500000US490490030012","Block Group 2, Census Tract 30.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490030013","Block Group 3, Census Tract 30.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490030021","Block Group 1, Census Tract 30.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490030022","Block Group 2, Census Tract 30.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031031","Block Group 1, Census Tract 31.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031032","Block Group 2, Census Tract 31.03, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490031041","Block Group 1, Census Tract 31.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031042","Block Group 2, Census Tract 31.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031043","Block Group 3, Census Tract 31.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031051","Block Group 1, Census Tract 31.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031052","Block Group 2, Census Tract 31.05, Utah County, Utah","6","0","0","0","0","0","6","0","0","6"
"1500000US490490031053","Block Group 3, Census Tract 31.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490031061","Block Group 1, Census Tract 31.06, Utah County, Utah","25","25","0","0","25","0","0","0","0","0"
"1500000US490490031062","Block Group 2, Census Tract 31.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490032011","Block Group 1, Census Tract 32.01, Utah County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490490032012","Block Group 2, Census Tract 32.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490032031","Block Group 1, Census Tract 32.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490032032","Block Group 2, Census Tract 32.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490032033","Block Group 3, Census Tract 32.03, Utah County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490490032041","Block Group 1, Census Tract 32.04, Utah County, Utah","31","31","0","0","31","0","0","0","0","0"
"1500000US490490032042","Block Group 2, Census Tract 32.04, Utah County, Utah","8","0","0","0","0","0","8","0","0","8"
"1500000US490490032051","Block Group 1, Census Tract 32.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490032052","Block Group 2, Census Tract 32.05, Utah County, Utah","15","0","0","0","0","0","15","0","0","15"
"1500000US490490032053","Block Group 3, Census Tract 32.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490032054","Block Group 4, Census Tract 32.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490033011","Block Group 1, Census Tract 33.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490033012","Block Group 2, Census Tract 33.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490033021","Block Group 1, Census Tract 33.02, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490033022","Block Group 2, Census Tract 33.02, Utah County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490490034011","Block Group 1, Census Tract 34.01, Utah County, Utah","16","0","0","0","0","0","16","0","0","16"
"1500000US490490034012","Block Group 2, Census Tract 34.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034013","Block Group 3, Census Tract 34.01, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034031","Block Group 1, Census Tract 34.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034032","Block Group 2, Census Tract 34.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034033","Block Group 3, Census Tract 34.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034034","Block Group 4, Census Tract 34.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034041","Block Group 1, Census Tract 34.04, Utah County, Utah","17","0","0","0","0","0","17","0","0","17"
"1500000US490490034042","Block Group 2, Census Tract 34.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034051","Block Group 1, Census Tract 34.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034052","Block Group 2, Census Tract 34.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490034053","Block Group 3, Census Tract 34.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101071","Block Group 1, Census Tract 101.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101072","Block Group 2, Census Tract 101.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101073","Block Group 3, Census Tract 101.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101074","Block Group 4, Census Tract 101.07, Utah County, Utah","31","0","0","0","0","0","31","0","0","31"
"1500000US490490101101","Block Group 1, Census Tract 101.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101102","Block Group 2, Census Tract 101.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101103","Block Group 3, Census Tract 101.10, Utah County, Utah","6","6","0","0","6","0","0","0","0","0"
"1500000US490490101141","Block Group 1, Census Tract 101.14, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101142","Block Group 2, Census Tract 101.14, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101143","Block Group 3, Census Tract 101.14, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101151","Block Group 1, Census Tract 101.15, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101152","Block Group 2, Census Tract 101.15, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101153","Block Group 3, Census Tract 101.15, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101161","Block Group 1, Census Tract 101.16, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101162","Block Group 2, Census Tract 101.16, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101171","Block Group 1, Census Tract 101.17, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101172","Block Group 2, Census Tract 101.17, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101173","Block Group 3, Census Tract 101.17, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101181","Block Group 1, Census Tract 101.18, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101182","Block Group 2, Census Tract 101.18, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101183","Block Group 3, Census Tract 101.18, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101191","Block Group 1, Census Tract 101.19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101192","Block Group 2, Census Tract 101.19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101193","Block Group 3, Census Tract 101.19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101201","Block Group 1, Census Tract 101.20, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101202","Block Group 2, Census Tract 101.20, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101203","Block Group 3, Census Tract 101.20, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101211","Block Group 1, Census Tract 101.21, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101212","Block Group 2, Census Tract 101.21, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101221","Block Group 1, Census Tract 101.22, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101222","Block Group 2, Census Tract 101.22, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101231","Block Group 1, Census Tract 101.23, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101232","Block Group 2, Census Tract 101.23, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101233","Block Group 3, Census Tract 101.23, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101241","Block Group 1, Census Tract 101.24, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101242","Block Group 2, Census Tract 101.24, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101251","Block Group 1, Census Tract 101.25, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101252","Block Group 2, Census Tract 101.25, Utah County, Utah","31","31","0","31","0","0","0","0","0","0"
"1500000US490490101261","Block Group 1, Census Tract 101.26, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101262","Block Group 2, Census Tract 101.26, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101271","Block Group 1, Census Tract 101.27, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101272","Block Group 2, Census Tract 101.27, Utah County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490490101273","Block Group 3, Census Tract 101.27, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101281","Block Group 1, Census Tract 101.28, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101282","Block Group 2, Census Tract 101.28, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101283","Block Group 3, Census Tract 101.28, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101291","Block Group 1, Census Tract 101.29, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101292","Block Group 2, Census Tract 101.29, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101293","Block Group 3, Census Tract 101.29, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101301","Block Group 1, Census Tract 101.30, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101302","Block Group 2, Census Tract 101.30, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101303","Block Group 3, Census Tract 101.30, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490101311","Block Group 1, Census Tract 101.31, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101312","Block Group 2, Census Tract 101.31, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101313","Block Group 3, Census Tract 101.31, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101314","Block Group 4, Census Tract 101.31, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101320","Block Group 0, Census Tract 101.32, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101321","Block Group 1, Census Tract 101.32, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101322","Block Group 2, Census Tract 101.32, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490101323","Block Group 3, Census Tract 101.32, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102081","Block Group 1, Census Tract 102.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102082","Block Group 2, Census Tract 102.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102083","Block Group 3, Census Tract 102.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102091","Block Group 1, Census Tract 102.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102092","Block Group 2, Census Tract 102.09, Utah County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490490102093","Block Group 3, Census Tract 102.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102094","Block Group 4, Census Tract 102.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102101","Block Group 1, Census Tract 102.10, Utah County, Utah","2","2","0","0","2","0","0","0","0","0"
"1500000US490490102102","Block Group 2, Census Tract 102.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102103","Block Group 3, Census Tract 102.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102111","Block Group 1, Census Tract 102.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102112","Block Group 2, Census Tract 102.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102113","Block Group 3, Census Tract 102.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102114","Block Group 4, Census Tract 102.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102121","Block Group 1, Census Tract 102.12, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102122","Block Group 2, Census Tract 102.12, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102123","Block Group 3, Census Tract 102.12, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102131","Block Group 1, Census Tract 102.13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102132","Block Group 2, Census Tract 102.13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102133","Block Group 3, Census Tract 102.13, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102161","Block Group 1, Census Tract 102.16, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102162","Block Group 2, Census Tract 102.16, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102163","Block Group 3, Census Tract 102.16, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102171","Block Group 1, Census Tract 102.17, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102172","Block Group 2, Census Tract 102.17, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102173","Block Group 3, Census Tract 102.17, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102191","Block Group 1, Census Tract 102.19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102192","Block Group 2, Census Tract 102.19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102193","Block Group 3, Census Tract 102.19, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102201","Block Group 1, Census Tract 102.20, Utah County, Utah","46","46","0","0","46","0","0","0","0","0"
"1500000US490490102202","Block Group 2, Census Tract 102.20, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102203","Block Group 3, Census Tract 102.20, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102204","Block Group 4, Census Tract 102.20, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102211","Block Group 1, Census Tract 102.21, Utah County, Utah","62","0","0","0","0","0","62","0","0","62"
"1500000US490490102212","Block Group 2, Census Tract 102.21, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102221","Block Group 1, Census Tract 102.22, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102222","Block Group 2, Census Tract 102.22, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102223","Block Group 3, Census Tract 102.22, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102231","Block Group 1, Census Tract 102.23, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102232","Block Group 2, Census Tract 102.23, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102233","Block Group 3, Census Tract 102.23, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102241","Block Group 1, Census Tract 102.24, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102242","Block Group 2, Census Tract 102.24, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102251","Block Group 1, Census Tract 102.25, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102252","Block Group 2, Census Tract 102.25, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102253","Block Group 3, Census Tract 102.25, Utah County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490490102254","Block Group 4, Census Tract 102.25, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102261","Block Group 1, Census Tract 102.26, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102262","Block Group 2, Census Tract 102.26, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490102263","Block Group 3, Census Tract 102.26, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103031","Block Group 1, Census Tract 103.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103032","Block Group 2, Census Tract 103.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103033","Block Group 3, Census Tract 103.03, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103051","Block Group 1, Census Tract 103.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103052","Block Group 2, Census Tract 103.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103061","Block Group 1, Census Tract 103.06, Utah County, Utah","28","28","0","28","0","0","0","0","0","0"
"1500000US490490103062","Block Group 2, Census Tract 103.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103071","Block Group 1, Census Tract 103.07, Utah County, Utah","35","35","0","35","0","0","0","0","0","0"
"1500000US490490103072","Block Group 2, Census Tract 103.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103073","Block Group 3, Census Tract 103.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490103081","Block Group 1, Census Tract 103.08, Utah County, Utah","6","6","0","0","0","6","0","0","0","0"
"1500000US490490103082","Block Group 2, Census Tract 103.08, Utah County, Utah","65","65","0","65","0","0","0","0","0","0"
"1500000US490490103083","Block Group 3, Census Tract 103.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104041","Block Group 1, Census Tract 104.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104042","Block Group 2, Census Tract 104.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104043","Block Group 3, Census Tract 104.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104044","Block Group 4, Census Tract 104.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104051","Block Group 1, Census Tract 104.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104052","Block Group 2, Census Tract 104.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104053","Block Group 3, Census Tract 104.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104061","Block Group 1, Census Tract 104.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104062","Block Group 2, Census Tract 104.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104071","Block Group 1, Census Tract 104.07, Utah County, Utah","57","57","0","0","57","0","0","0","0","0"
"1500000US490490104072","Block Group 2, Census Tract 104.07, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104081","Block Group 1, Census Tract 104.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104082","Block Group 2, Census Tract 104.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104083","Block Group 3, Census Tract 104.08, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104091","Block Group 1, Census Tract 104.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104092","Block Group 2, Census Tract 104.09, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104101","Block Group 1, Census Tract 104.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104102","Block Group 2, Census Tract 104.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104103","Block Group 3, Census Tract 104.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104104","Block Group 4, Census Tract 104.10, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104111","Block Group 1, Census Tract 104.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104112","Block Group 2, Census Tract 104.11, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490104113","Block Group 3, Census Tract 104.11, Utah County, Utah","27","27","0","0","27","0","0","0","0","0"
"1500000US490490105031","Block Group 1, Census Tract 105.03, Utah County, Utah","10","10","0","10","0","0","0","0","0","0"
"1500000US490490105032","Block Group 2, Census Tract 105.03, Utah County, Utah","388","370","357","13","0","0","18","0","0","18"
"1500000US490490105041","Block Group 1, Census Tract 105.04, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105042","Block Group 2, Census Tract 105.04, Utah County, Utah","102","102","0","0","102","0","0","0","0","0"
"1500000US490490105051","Block Group 1, Census Tract 105.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105052","Block Group 2, Census Tract 105.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105053","Block Group 3, Census Tract 105.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105054","Block Group 4, Census Tract 105.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105055","Block Group 5, Census Tract 105.05, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105061","Block Group 1, Census Tract 105.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490105062","Block Group 2, Census Tract 105.06, Utah County, Utah","8","8","0","0","8","0","0","0","0","0"
"1500000US490490105063","Block Group 3, Census Tract 105.06, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490106001","Block Group 1, Census Tract 106, Utah County, Utah","51","0","0","0","0","0","51","0","0","51"
"1500000US490490106002","Block Group 2, Census Tract 106, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490106003","Block Group 3, Census Tract 106, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490107001","Block Group 1, Census Tract 107, Utah County, Utah","180","15","0","15","0","0","165","0","0","165"
"1500000US490490107002","Block Group 2, Census Tract 107, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490107003","Block Group 3, Census Tract 107, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490109001","Block Group 1, Census Tract 109, Utah County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490490109002","Block Group 2, Census Tract 109, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490490109003","Block Group 3, Census Tract 109, Utah County, Utah","26","26","0","26","0","0","0","0","0","0"
"1500000US490499801001","Block Group 1, Census Tract 9801, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490499802001","Block Group 1, Census Tract 9802, Utah County, Utah","223","0","0","0","0","0","223","223","0","0"
"1500000US490499803001","Block Group 1, Census Tract 9803, Utah County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490499803002","Block Group 2, Census Tract 9803, Utah County, Utah","17","0","0","0","0","0","17","0","0","17"
"1500000US490499804001","Block Group 1, Census Tract 9804, Utah County, Utah","276","270","90","0","0","180","6","0","0","6"
"1500000US490499805001","Block Group 1, Census Tract 9805, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490499806001","Block Group 1, Census Tract 9806, Utah County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572001001","Block Group 1, Census Tract 2001, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572001002","Block Group 2, Census Tract 2001, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572001003","Block Group 3, Census Tract 2001, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572002021","Block Group 1, Census Tract 2002.02, Weber County, Utah","15","0","0","0","0","0","15","0","0","15"
"1500000US490572002022","Block Group 2, Census Tract 2002.02, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572002031","Block Group 1, Census Tract 2002.03, Weber County, Utah","53","53","0","0","53","0","0","0","0","0"
"1500000US490572002032","Block Group 2, Census Tract 2002.03, Weber County, Utah","44","44","0","44","0","0","0","0","0","0"
"1500000US490572002033","Block Group 3, Census Tract 2002.03, Weber County, Utah","40","40","0","0","40","0","0","0","0","0"
"1500000US490572002041","Block Group 1, Census Tract 2002.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572002042","Block Group 2, Census Tract 2002.04, Weber County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490572003011","Block Group 1, Census Tract 2003.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572003012","Block Group 2, Census Tract 2003.01, Weber County, Utah","18","0","0","0","0","0","18","0","0","18"
"1500000US490572003013","Block Group 3, Census Tract 2003.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572003021","Block Group 1, Census Tract 2003.02, Weber County, Utah","107","107","0","7","100","0","0","0","0","0"
"1500000US490572003022","Block Group 2, Census Tract 2003.02, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572004001","Block Group 1, Census Tract 2004, Weber County, Utah","8","0","0","0","0","0","8","0","0","8"
"1500000US490572004002","Block Group 2, Census Tract 2004, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572005001","Block Group 1, Census Tract 2005, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572005002","Block Group 2, Census Tract 2005, Weber County, Utah","15","3","0","3","0","0","12","0","0","12"
"1500000US490572005003","Block Group 3, Census Tract 2005, Weber County, Utah","7","0","0","0","0","0","7","0","0","7"
